scope,task,dataset_index,layer_idx,tensor_axis,policy,k_bits,v_bits,model,git_commit,seed,prompt_input_tokens,actual_generated_token_count,requested_decode_steps,sampled_decode_steps,valid_step_count,no_decode_exposure,sample_attention_distortion,per_step_distortions
primary,lcc,357,22,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,3996,15,"[1, 2, 4, 8, 16]","[1, 2, 4, 8]",4,False,0.05178437683486234,"[{""decode_step"": 1, ""distortion"": 0.049158950488691636}, {""decode_step"": 2, ""distortion"": 0.04831024826167397}, {""decode_step"": 4, ""distortion"": 0.055868454680929214}, {""decode_step"": 8, ""distortion"": 0.05379985390815453}]"
primary,passage_retrieval_en,141,22,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,13442,5,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.04962605192792798,"[{""decode_step"": 1, ""distortion"": 0.04954660485868309}, {""decode_step"": 2, ""distortion"": 0.050089627456249904}, {""decode_step"": 4, ""distortion"": 0.04924192346885095}]"
primary,passage_retrieval_en,185,22,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,13611,6,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.05020380971040946,"[{""decode_step"": 1, ""distortion"": 0.04954538040208907}, {""decode_step"": 2, ""distortion"": 0.0504253840503866}, {""decode_step"": 4, ""distortion"": 0.050640664678752716}]"
primary,passage_retrieval_en,105,22,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,15066,5,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.0497957241926805,"[{""decode_step"": 1, ""distortion"": 0.04947805390368116}, {""decode_step"": 2, ""distortion"": 0.050270643858652896}, {""decode_step"": 4, ""distortion"": 0.049638474815707455}]"
primary,passage_retrieval_en,41,22,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,15832,6,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.05044866051585709,"[{""decode_step"": 1, ""distortion"": 0.0495502775547524}, {""decode_step"": 2, ""distortion"": 0.05027345807729043}, {""decode_step"": 4, ""distortion"": 0.05152224591552844}]"
primary,2wikimqa,164,22,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,5528,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.051899969163024175,"[{""decode_step"": 1, ""distortion"": 0.04900233260473658}, {""decode_step"": 2, ""distortion"": 0.05200219574852109}, {""decode_step"": 4, ""distortion"": 0.05308095964106704}, {""decode_step"": 8, ""distortion"": 0.05083444248713175}, {""decode_step"": 16, ""distortion"": 0.05457991533366441}]"
primary,2wikimqa,44,22,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,7240,3,"[1, 2, 4, 8, 16]","[1, 2]",2,False,0.0481382809778233,"[{""decode_step"": 1, ""distortion"": 0.046557989194625296}, {""decode_step"": 2, ""distortion"": 0.0497185727610213}]"
primary,2wikimqa,138,22,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,7852,8,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.050876243637012465,"[{""decode_step"": 1, ""distortion"": 0.05437460283061887}, {""decode_step"": 2, ""distortion"": 0.0476519960924714}, {""decode_step"": 4, ""distortion"": 0.05060213198794713}]"
primary,2wikimqa,38,22,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,11086,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.05024792005639685,"[{""decode_step"": 1, ""distortion"": 0.04911890307170554}, {""decode_step"": 2, ""distortion"": 0.048987479973672664}, {""decode_step"": 4, ""distortion"": 0.0495982781257331}, {""decode_step"": 8, ""distortion"": 0.051737468078578756}, {""decode_step"": 16, ""distortion"": 0.05179747103229416}]"
primary,trec,153,22,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,4325,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.15373363425561695,"[{""decode_step"": 1, ""distortion"": 0.18668078630763996}, {""decode_step"": 2, ""distortion"": 0.1195296786144066}, {""decode_step"": 4, ""distortion"": 0.1574484788235239}, {""decode_step"": 8, ""distortion"": 0.12558621122421987}, {""decode_step"": 16, ""distortion"": 0.17942301630829444}]"
primary,trec,154,22,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,6881,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.15858440504250074,"[{""decode_step"": 1, ""distortion"": 0.1862990293951044}, {""decode_step"": 2, ""distortion"": 0.18355683818095858}, {""decode_step"": 4, ""distortion"": 0.1940452053987256}, {""decode_step"": 8, ""distortion"": 0.1049608022832202}, {""decode_step"": 16, ""distortion"": 0.1240601499544949}]"
primary,trec,82,22,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,8914,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.14693081384329046,"[{""decode_step"": 1, ""distortion"": 0.11394126791147217}, {""decode_step"": 2, ""distortion"": 0.1953107027915093}, {""decode_step"": 4, ""distortion"": 0.2214780060495289}, {""decode_step"": 8, ""distortion"": 0.09835526391218309}, {""decode_step"": 16, ""distortion"": 0.10556882855175882}]"
primary,trec,151,22,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,11115,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.15583578644591817,"[{""decode_step"": 1, ""distortion"": 0.1980787300612197}, {""decode_step"": 2, ""distortion"": 0.21821462821777166}, {""decode_step"": 4, ""distortion"": 0.1704450982214127}, {""decode_step"": 8, ""distortion"": 0.10869897780867929}, {""decode_step"": 16, ""distortion"": 0.08374149792050757}]"
primary,lcc,122,22,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,3489,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.09216271849189443,"[{""decode_step"": 1, ""distortion"": 0.05264398651225286}, {""decode_step"": 2, ""distortion"": 0.07443876764653992}, {""decode_step"": 4, ""distortion"": 0.06430125111197604}, {""decode_step"": 8, ""distortion"": 0.1168666618488565}, {""decode_step"": 16, ""distortion"": 0.15256292533984686}]"
primary,lcc,174,22,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,2600,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.10134919317030613,"[{""decode_step"": 1, ""distortion"": 0.14413199934790374}, {""decode_step"": 2, ""distortion"": 0.07232907009022994}, {""decode_step"": 4, ""distortion"": 0.15564897751826154}, {""decode_step"": 8, ""distortion"": 0.07755016857636941}, {""decode_step"": 16, ""distortion"": 0.05708575031876605}]"
primary,lcc,214,22,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,5140,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.11729358054383357,"[{""decode_step"": 1, ""distortion"": 0.10600987195814765}, {""decode_step"": 2, ""distortion"": 0.09904259461042565}, {""decode_step"": 4, ""distortion"": 0.12662280736980866}, {""decode_step"": 8, ""distortion"": 0.07631521633128084}, {""decode_step"": 16, ""distortion"": 0.178477412449505}]"
primary,lcc,357,22,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,3996,15,"[1, 2, 4, 8, 16]","[1, 2, 4, 8]",4,False,0.09852109678490412,"[{""decode_step"": 1, ""distortion"": 0.14427912896330022}, {""decode_step"": 2, ""distortion"": 0.07614933076698377}, {""decode_step"": 4, ""distortion"": 0.10777477453940056}, {""decode_step"": 8, ""distortion"": 0.06588115286993192}]"
primary,passage_retrieval_en,141,22,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,13442,5,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.18102109398261293,"[{""decode_step"": 1, ""distortion"": 0.1852208048055171}, {""decode_step"": 2, ""distortion"": 0.18088846434297498}, {""decode_step"": 4, ""distortion"": 0.17695401279934675}]"
primary,passage_retrieval_en,185,22,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,13611,6,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.15328852473204133,"[{""decode_step"": 1, ""distortion"": 0.10164834870192847}, {""decode_step"": 2, ""distortion"": 0.14742999698706216}, {""decode_step"": 4, ""distortion"": 0.21078722850713333}]"
primary,passage_retrieval_en,105,22,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,15066,5,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.16420960592380396,"[{""decode_step"": 1, ""distortion"": 0.12051411346577465}, {""decode_step"": 2, ""distortion"": 0.1597404744789455}, {""decode_step"": 4, ""distortion"": 0.2123742298266917}]"
primary,passage_retrieval_en,41,22,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,15832,6,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.17529503883179084,"[{""decode_step"": 1, ""distortion"": 0.13296876913544875}, {""decode_step"": 2, ""distortion"": 0.1743719979136531}, {""decode_step"": 4, ""distortion"": 0.21854434944627063}]"
primary,2wikimqa,164,22,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,5528,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.1748344855054742,"[{""decode_step"": 1, ""distortion"": 0.13962846139151575}, {""decode_step"": 2, ""distortion"": 0.23071803524559634}, {""decode_step"": 4, ""distortion"": 0.2488241357132752}, {""decode_step"": 8, ""distortion"": 0.1434966142275111}, {""decode_step"": 16, ""distortion"": 0.1115051809494727}]"
primary,2wikimqa,44,22,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,7240,3,"[1, 2, 4, 8, 16]","[1, 2]",2,False,0.18420777769494423,"[{""decode_step"": 1, ""distortion"": 0.13690454946639352}, {""decode_step"": 2, ""distortion"": 0.23151100592349497}]"
primary,2wikimqa,138,22,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,7852,8,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.1585719286278861,"[{""decode_step"": 1, ""distortion"": 0.05381662444479606}, {""decode_step"": 2, ""distortion"": 0.2350931317339203}, {""decode_step"": 4, ""distortion"": 0.18680602970494198}]"
primary,2wikimqa,38,22,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,11086,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.16364952221346077,"[{""decode_step"": 1, ""distortion"": 0.17458623785490276}, {""decode_step"": 2, ""distortion"": 0.16015918331911547}, {""decode_step"": 4, ""distortion"": 0.12791627111998255}, {""decode_step"": 8, ""distortion"": 0.11853104204591565}, {""decode_step"": 16, ""distortion"": 0.23705487672738734}]"
primary,trec,153,27,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,4325,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.04937558101866538,"[{""decode_step"": 1, ""distortion"": 0.05016253823835881}, {""decode_step"": 2, ""distortion"": 0.04972835539813634}, {""decode_step"": 4, ""distortion"": 0.05290578249520984}, {""decode_step"": 8, ""distortion"": 0.04727916888006216}, {""decode_step"": 16, ""distortion"": 0.04680206008155977}]"
primary,trec,154,27,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,6881,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.04906363155337314,"[{""decode_step"": 1, ""distortion"": 0.047922116835100684}, {""decode_step"": 2, ""distortion"": 0.05134743705298313}, {""decode_step"": 4, ""distortion"": 0.05035467987971723}, {""decode_step"": 8, ""distortion"": 0.0459804859681279}, {""decode_step"": 16, ""distortion"": 0.04971343803093678}]"
primary,trec,82,27,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,8914,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.049215747289455845,"[{""decode_step"": 1, ""distortion"": 0.05070655974891927}, {""decode_step"": 2, ""distortion"": 0.05104034940026206}, {""decode_step"": 4, ""distortion"": 0.04773606512227033}, {""decode_step"": 8, ""distortion"": 0.04649601416984233}, {""decode_step"": 16, ""distortion"": 0.05009974800598526}]"
primary,trec,151,27,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,11115,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.04872828649284287,"[{""decode_step"": 1, ""distortion"": 0.047913408225149653}, {""decode_step"": 2, ""distortion"": 0.050036226741067474}, {""decode_step"": 4, ""distortion"": 0.05026312896859789}, {""decode_step"": 8, ""distortion"": 0.04623468019101243}, {""decode_step"": 16, ""distortion"": 0.049193988338386944}]"
primary,lcc,122,27,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,3489,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.049534496747698144,"[{""decode_step"": 1, ""distortion"": 0.05111238143730194}, {""decode_step"": 2, ""distortion"": 0.05187785471622545}, {""decode_step"": 4, ""distortion"": 0.050008331044275246}, {""decode_step"": 8, ""distortion"": 0.046493071714210854}, {""decode_step"": 16, ""distortion"": 0.048180844826477234}]"
primary,lcc,174,27,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,2600,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.04637407633760323,"[{""decode_step"": 1, ""distortion"": 0.04608620479760216}, {""decode_step"": 2, ""distortion"": 0.04739240128636408}, {""decode_step"": 4, ""distortion"": 0.04802024444604668}, {""decode_step"": 8, ""distortion"": 0.04561596354846613}, {""decode_step"": 16, ""distortion"": 0.044755567609537104}]"
primary,lcc,214,27,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,5140,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.04522030953972032,"[{""decode_step"": 1, ""distortion"": 0.043951078938423434}, {""decode_step"": 2, ""distortion"": 0.04740221272785573}, {""decode_step"": 4, ""distortion"": 0.04525026537741051}, {""decode_step"": 8, ""distortion"": 0.04418755689931845}, {""decode_step"": 16, ""distortion"": 0.04531043375559347}]"
primary,lcc,357,27,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,3996,15,"[1, 2, 4, 8, 16]","[1, 2, 4, 8]",4,False,0.046171473561595754,"[{""decode_step"": 1, ""distortion"": 0.045699115736848296}, {""decode_step"": 2, ""distortion"": 0.04682615823199908}, {""decode_step"": 4, ""distortion"": 0.04664145266026775}, {""decode_step"": 8, ""distortion"": 0.045519167617267896}]"
primary,passage_retrieval_en,141,27,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,13442,5,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.04436114944867736,"[{""decode_step"": 1, ""distortion"": 0.04309626058411607}, {""decode_step"": 2, ""distortion"": 0.04439314504426372}, {""decode_step"": 4, ""distortion"": 0.04559404271765231}]"
primary,passage_retrieval_en,185,27,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,13611,6,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.044639932386544706,"[{""decode_step"": 1, ""distortion"": 0.04329426003132019}, {""decode_step"": 2, ""distortion"": 0.044679728973320426}, {""decode_step"": 4, ""distortion"": 0.0459458081549935}]"
primary,passage_retrieval_en,105,27,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,15066,5,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.04495767430198835,"[{""decode_step"": 1, ""distortion"": 0.043691448215905856}, {""decode_step"": 2, ""distortion"": 0.045006726718925326}, {""decode_step"": 4, ""distortion"": 0.046174847971133845}]"
primary,passage_retrieval_en,41,27,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,15832,6,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.04534510525399271,"[{""decode_step"": 1, ""distortion"": 0.04412367027488592}, {""decode_step"": 2, ""distortion"": 0.045316321593791196}, {""decode_step"": 4, ""distortion"": 0.046595323893301024}]"
primary,2wikimqa,164,27,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,5528,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.04527401182944353,"[{""decode_step"": 1, ""distortion"": 0.043678201011128424}, {""decode_step"": 2, ""distortion"": 0.04525716054211693}, {""decode_step"": 4, ""distortion"": 0.044366017815799956}, {""decode_step"": 8, ""distortion"": 0.0471917765882216}, {""decode_step"": 16, ""distortion"": 0.04587690318995071}]"
primary,2wikimqa,44,27,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,7240,3,"[1, 2, 4, 8, 16]","[1, 2]",2,False,0.04686460718474368,"[{""decode_step"": 1, ""distortion"": 0.04522740956136379}, {""decode_step"": 2, ""distortion"": 0.04850180480812357}]"
primary,2wikimqa,138,27,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,7852,8,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.04421107353933115,"[{""decode_step"": 1, ""distortion"": 0.04357905110786032}, {""decode_step"": 2, ""distortion"": 0.043987250205416405}, {""decode_step"": 4, ""distortion"": 0.04506691930471673}]"
primary,2wikimqa,38,27,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,11086,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.04578791969720582,"[{""decode_step"": 1, ""distortion"": 0.044656272985069315}, {""decode_step"": 2, ""distortion"": 0.045529846447575385}, {""decode_step"": 4, ""distortion"": 0.04677091571951209}, {""decode_step"": 8, ""distortion"": 0.04636527254657072}, {""decode_step"": 16, ""distortion"": 0.0456172907873016}]"
primary,trec,153,27,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,4325,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.1947187107687308,"[{""decode_step"": 1, ""distortion"": 0.1340914329032124}, {""decode_step"": 2, ""distortion"": 0.1621541047182707}, {""decode_step"": 4, ""distortion"": 0.19310345341562282}, {""decode_step"": 8, ""distortion"": 0.2647847960325416}, {""decode_step"": 16, ""distortion"": 0.21945976677400647}]"
primary,trec,154,27,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,6881,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.18154198557408474,"[{""decode_step"": 1, ""distortion"": 0.2370492318042656}, {""decode_step"": 2, ""distortion"": 0.07998661030802905}, {""decode_step"": 4, ""distortion"": 0.2027066501759391}, {""decode_step"": 8, ""distortion"": 0.20307499260596465}, {""decode_step"": 16, ""distortion"": 0.18489244297622529}]"
primary,trec,82,27,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,8914,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.1752878557630913,"[{""decode_step"": 1, ""distortion"": 0.08626168599022169}, {""decode_step"": 2, ""distortion"": 0.20282664535377204}, {""decode_step"": 4, ""distortion"": 0.11875603635296751}, {""decode_step"": 8, ""distortion"": 0.3584176731175647}, {""decode_step"": 16, ""distortion"": 0.11017723800093052}]"
primary,trec,151,27,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,11115,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.1580478015632128,"[{""decode_step"": 1, ""distortion"": 0.25724976293999535}, {""decode_step"": 2, ""distortion"": 0.09823670890629363}, {""decode_step"": 4, ""distortion"": 0.19952828963738806}, {""decode_step"": 8, ""distortion"": 0.17649546659124501}, {""decode_step"": 16, ""distortion"": 0.05872877974114202}]"
primary,lcc,122,27,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,3489,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.12752203601283538,"[{""decode_step"": 1, ""distortion"": 0.09847936496790063}, {""decode_step"": 2, ""distortion"": 0.07183746211131273}, {""decode_step"": 4, ""distortion"": 0.12049455121332607}, {""decode_step"": 8, ""distortion"": 0.21156917335248726}, {""decode_step"": 16, ""distortion"": 0.13522962841915018}]"
primary,lcc,174,27,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,2600,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.07680396285156685,"[{""decode_step"": 1, ""distortion"": 0.0759262174837368}, {""decode_step"": 2, ""distortion"": 0.06476911099549833}, {""decode_step"": 4, ""distortion"": 0.05634494937768896}, {""decode_step"": 8, ""distortion"": 0.0801949839898035}, {""decode_step"": 16, ""distortion"": 0.10678455241110665}]"
primary,lcc,214,27,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,5140,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.06474890999909388,"[{""decode_step"": 1, ""distortion"": 0.07934119949929239}, {""decode_step"": 2, ""distortion"": 0.03949967997979423}, {""decode_step"": 4, ""distortion"": 0.04482037513047572}, {""decode_step"": 8, ""distortion"": 0.10770766779431032}, {""decode_step"": 16, ""distortion"": 0.05237562759159679}]"
primary,lcc,357,27,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,3996,15,"[1, 2, 4, 8, 16]","[1, 2, 4, 8]",4,False,0.07205094183647533,"[{""decode_step"": 1, ""distortion"": 0.06869729961704564}, {""decode_step"": 2, ""distortion"": 0.07267271831795241}, {""decode_step"": 4, ""distortion"": 0.062161127778192236}, {""decode_step"": 8, ""distortion"": 0.08467262163271101}]"
primary,passage_retrieval_en,141,27,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,13442,5,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.12565243749114455,"[{""decode_step"": 1, ""distortion"": 0.24581127417018597}, {""decode_step"": 2, ""distortion"": 0.07263590287585607}, {""decode_step"": 4, ""distortion"": 0.05851013542739164}]"
primary,passage_retrieval_en,185,27,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,13611,6,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.11260395652899723,"[{""decode_step"": 1, ""distortion"": 0.2157719178292517}, {""decode_step"": 2, ""distortion"": 0.07462772708000923}, {""decode_step"": 4, ""distortion"": 0.047412224677730715}]"
primary,passage_retrieval_en,105,27,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,15066,5,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.11368010373946241,"[{""decode_step"": 1, ""distortion"": 0.20733388230076552}, {""decode_step"": 2, ""distortion"": 0.07026616376547182}, {""decode_step"": 4, ""distortion"": 0.06344026515214989}]"
primary,passage_retrieval_en,41,27,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,15832,6,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.11518595489040757,"[{""decode_step"": 1, ""distortion"": 0.21352794362906993}, {""decode_step"": 2, ""distortion"": 0.08611501156568241}, {""decode_step"": 4, ""distortion"": 0.045914909476470415}]"
primary,2wikimqa,164,27,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,5528,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.1386014169404643,"[{""decode_step"": 1, ""distortion"": 0.20616371620082674}, {""decode_step"": 2, ""distortion"": 0.09158118309570178}, {""decode_step"": 4, ""distortion"": 0.21901114538703334}, {""decode_step"": 8, ""distortion"": 0.08598233435306168}, {""decode_step"": 16, ""distortion"": 0.09026870566569803}]"
primary,2wikimqa,44,27,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,7240,3,"[1, 2, 4, 8, 16]","[1, 2]",2,False,0.12590702238157125,"[{""decode_step"": 1, ""distortion"": 0.18972137007070206}, {""decode_step"": 2, ""distortion"": 0.06209267469244045}]"
primary,2wikimqa,138,27,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,7852,8,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.16982578685884028,"[{""decode_step"": 1, ""distortion"": 0.16696258922961577}, {""decode_step"": 2, ""distortion"": 0.16311292183033366}, {""decode_step"": 4, ""distortion"": 0.17940184951657137}]"
primary,2wikimqa,38,27,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,11086,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.11427633136123491,"[{""decode_step"": 1, ""distortion"": 0.18477056850451498}, {""decode_step"": 2, ""distortion"": 0.13189283721272738}, {""decode_step"": 4, ""distortion"": 0.07711596136219104}, {""decode_step"": 8, ""distortion"": 0.05909827353049637}, {""decode_step"": 16, ""distortion"": 0.11850401619624486}]"
